s.no,code,Station,Latitude,Longitude
6670,AKY,akkurti,13.78289601,79.66864169
6671,YLK,yellakaru,13.84646,79.650572
6672,YAL,yataluru,13.893494,79.626238
6673,VKI,venkatagiri,13.943864,79.603987
6674,NDZ,nidigallu,13.988306,79.660594
6675,VDD,vendodu,14.026947,79.7284
6676,KQA,kondagunta,14.080028,79.79392
6677,LJN,lucknow jn,26.831967,80.918587
6678,AGA,agra city,27.1945731,78.0157752
6679,RAWS,rahatwas,24.522974,77.8327
6680,BRNA,berawanya,23.465606,75.334122
6681,KUH,khachrod,23.442673,75.286337
6682,RNH,runkhera,23.41384604,75.18880223
6683,BOD,bangrod,23.3982156,75.1241457
6684,RTME,ratlam east cabin,23.35979,75.067019
6685,RTLM,ratlam jn,23.34024,75.050686
6686,RTM,ratlam jn,23.34038,75.050826
6687,RTD,ratlam a cabin,23.335631,75.042913
6688,DRRN,dr. r k nagar,23.31022212,75.00605869
6689,MRN,morwani,23.27648552,74.97796873
6690,BILD,bildi,23.2255232,74.9185387
6691,RTI,raoti,23.183572,74.878674
6692,BOG,bhairongarh,23.1449211,74.77606411
6693,BMI,bamnia,23.0957635,74.7590158
6694,AGR,amargarh,23.080689,74.747038
6695,PCN,panch pipila,23.06329,74.737549
6696,BJG,bajrangarh,23.042607,74.694993
6697,THDR,thandla rd,23.032708,74.666939
6698,MGN,meghnagar,22.907459,74.539834
6699,NRH,nahargarh,22.873881,74.500786
6700,ANAS,anas,22.866009,74.421513
6701,BIO,bordi,22.8664871,74.3470986
6702,DHMA,dhamarda,22.846208,74.297046
6703,DHD,dahod,22.843607,74.253374
6704,RET,rentia,22.863268,74.210847
6705,JKT,jekot,22.865616,74.159354
6706,USRA,usra,22.842055,74.102942
6707,MAM,mangal mahudi,22.83578,74.058492
6708,LMK,limkheda,22.833894,73.984515
6709,PPD,piplod jn,22.819148,73.9091
6710,SAT,sant road,22.79639456,73.80040253
6711,CCL,chanchelav,22.79582544,73.71433934
6712,KIZ,kansudhi,22.789343,73.64823
6713,GDA,godhra jn,22.776974,73.603672
6714,BINA,bina jn,24.1709735,78.1831998
6715,GUNA,guna,24.6405,77.314104
6716,MUGA,mahugarha,24.62774509,77.2417423
6717,RTA,ruthiyai,24.531922,77.175827
6718,VJP,vijay pur,24.49316915,77.16241142
6719,RGG,radogarh,24.43561131,77.15479249
6720,KHRJ,kumbhraj,24.363097,77.079574
6721,RMQ,ramri,24.242752,77.051454
6722,CBK,chachaura binaganj,24.178144,77.016603
6723,PCF,penchi,24.138711,77.005837
6724,SFZ,sinduriya kachari,24.02109934,76.9259037
6725,BRRG,biyavra rajgarh,23.93591,76.907007
6726,KNRA,kachnaria,23.883958,76.878726
6727,KNWS,karanwas,23.80408,76.808926
6728,PFR,pachor road,23.729095,76.741609
6729,UDK,udyan kheri,23.680052,76.639447
6730,PQU,parhana mau,23.6266364,76.55560679
6731,SFW,sarangpur,23.58106419,76.48718722
6732,SFF,sunera pirkheri,23.474148,76.360303
6733,SFY,shajapur,23.425074,76.297843
6734,CAZ,chauhani,23.332144,76.264491
6735,SYO,siroliya,23.30556,76.225424
6736,MDVK,mahadeokhedi,24.217392,78.193689
6737,SRKI,semarkheri,24.288941,78.177733
6738,KXB,kanjai,24.331047,78.169132
6739,MNV,mungaoli,24.402175,78.11099
6740,GVB,guneru bamori,24.46177257,78.06253951
6741,PIA,pipraigaon,24.503643,77.964258
6742,RTWS,rahatwas,24.522934,77.83266
6743,ORR,orr,24.530939,77.799315
6744,HPKA,hinotia pipalkhera,24.550797,77.770415
6745,ASKN,ashok nagar,24.58015,77.726725
6746,RIKA,ratikheda,24.59745,77.656544
6747,SHDR,shadhoragaon,24.633366,77.584671
6748,PIGT,pilighat,24.660758,77.49331
6749,PGA,pagara,24.65577,77.44077
6750,MABN,maban,24.641196,77.371542
6751,IAA,indara jn,25.987832,83.619611
6752,ML,malhour,26.85344916,81.04047524
6753,JRR,jugaur,26.88192212,81.08856128
6754,SFH,safedabad,26.89785737,81.11660123
6755,BBK,barabanki jn,26.935335,81.18104
6756,MAU,mau jn,25.93948,83.564347
6757,PLGH,paligarh,25.959544,83.50513
6758,KRT,khurahat,25.984989,83.455442
6759,MMA,muhammadabad,26.026235,83.376007
6760,SAA,sathiaon,26.034194,83.287317
6761,SDHA,sidhari halt,26.03774156,83.18766741
6762,RES,rasull,26.93142255,81.25344952
6763,AMH,azamgarh,26.038607,83.160614
6764,RKS,sarai rani,26.015838,83.121492
6765,PHY,phariha,26.00747845,83.02994562
6766,SJER,sanjarpur,26.01733179,82.97217947
6767,SMZ,sarai mir,26.0281419,82.9239538
6768,KRND,khorason road,26.089746,82.867173
6769,SGJ,safdarganj,26.914454,81.36116
6770,DJD,didarganj road,26.092367,82.805191
6771,KHJA,khanja halt,26.088482,82.744969
6772,SYK,saidkhanpur,26.89846,81.462176
6773,DYD,daryabad,26.861303,81.550114
6774,PTH,patranga,26.825007,81.625869
6775,RZN,rauzagaon,26.785264,81.708007
6776,RDL,rudauli,26.762188,81.754202
6777,GMU,gauriyamau,26.757029,81.79366
6778,BNM,baragaon,26.7553741,81.84702789
6779,DELO,deorakot,26.754368,81.906358
6780,SLW,sohwal,26.753048,81.983837
6781,SLRP,salarpur,26.752552,82.013173
6782,FD,faizabad jn,26.768996,82.135574
6783,ACND,acharya narendra dev nagar,26.774576,82.156997
6784,AY,ayodhya,26.787784,82.200604
6785,DRG,darshannagar,26.75222863,82.20838427
6786,BLG,bilhar ghat,26.6813068,82.2689979
6787,ULN,ulna bhari,26.632175,82.319243
6788,GGJ,goshainganj,26.569524,82.384123
6789,KTHE,katahri,26.4952,82.447764
6790,ABP,akbarpur,26.429818,82.539073
6791,JFG,jafarganj,26.36027706,82.58231939
6792,MLPR,malipur,26.281482,82.6313
6793,TLGR,tulsi nagar,26.215063,82.651701
6794,BWI,bilwai,26.158966,82.665181
6795,SHG,shahganj jn,26.061399,82.679662
6796,PEP,phephna jn,25.770309,84.051325
6797,SVI,sagarpali,25.758015,84.098657
6798,HLP,haldharpur,25.963348,83.67908
6799,RTP,ratanpura,25.921924,83.744472
6800,RJMP,rajmalpur road,25.892921,83.788671
6801,RSR,rasra,25.861714,83.85785
6802,SNRA,sanwara,25.845461,83.910076
6803,CHR,chilkahar,25.82699,83.965313
6804,JGKS,jigni khas,25.802194,84.006273
6805,BUI,ballia,25.76057,84.15312
6806,BCD,bansdih road,25.8115832,84.215238
6807,CATA,chhata aschaura,25.824617,84.253936
6808,STW,sahatwar,25.827831,84.295491
6809,ROI,reoti,25.833886,84.37469
6810,DCP,dal chapra,25.82706,84.432615
6811,SIP,suraimanpur,25.80918,84.480022
6812,BKLA,bakulha,25.797877,84.543411
6813,MHT,manjhi,25.828485,84.584759
6814,RVG,revelganj ghat halt,25.78707196,84.63940184
6815,GTST,gautamsthan,25.78685913,84.66347945
6816,BJF,bijni,26.497967,90.707827
6817,PTLD,patiladaha,26.504091,90.784534
6818,SBE,sorbhog jn,26.494286,90.888281
6819,BPRD,barpeta road,26.5028473,90.9639649
6820,GSA,guagachha,26.501588,91.016332
6821,SPQ,sorupeta,26.49968885,91.07605934
6822,PBL,pathsala,26.497475,91.176255
6823,NSRH,niz-sariha halt,26.48606214,91.22112612
6824,TIHU,tihu,26.471321,91.267699
6825,KTCH,kaithalkuchi,26.450315,91.339022
6826,NLV,nalbari,26.450629,91.440291
6827,GOE,ghograpur,26.450742,91.539986
6828,RNY,rangiya jn,26.447901,91.605929
6829,KDKN,kendukana,26.374067,91.63681
6830,BIZ,baihata,26.343713,91.684343
6831,CGS,changsari,26.256204,91.693023
6832,AGT,agthori,26.20089324,91.686006
6833,KYQ,kamakhya,26.156154,91.689505
6834,GHY,guwahati,26.182635,91.751851
6835,JPE,jalpaiguri road,26.559017,88.709453
6836,NQH,new domohani,26.56968098,88.78657156
6837,NMX,new maynaguri,26.578607,88.822868
6838,BYXA,betgara,26.612665,88.885559
6839,ATM,altagram,26.608131,88.946682
6840,DQG,dhupguri,26.573532,88.994973
6841,KLGR,khalaigram,26.55042,89.052194
6842,SXX,salbari,26.54606099,89.10552673
6843,FLK,falakata,26.53839646,89.19227488
6844,GMZ,gumani hat,26.47407092,89.23926427
6845,GUZ,gumani hat,26.47468092,89.23987427
6846,GDX,ghoksadanga,26.42288643,89.27801059
6847,SJRR,sajherpar,26.42244524,89.35227413
6848,PQZ,pundibari,26.413245,89.393542
6849,NCB,new cooch behar,26.353159,89.469766
6850,NBS,new baneswar,26.39502191,89.51042175
6851,NOQ,new alipurdaur,26.48572,89.541398
6852,SMTA,samuktala road,26.48333745,89.63468374
6853,KAMG,kamakhyaguri,26.484168,89.721829
6854,JOQ,jorai,26.4548755,89.80346105
6855,SRPB,srirampur assam,26.42691506,89.90391461
6856,GOGH,gossaigaon hat,26.42910716,89.9715892
6857,CROA,chautara,26.4022418,90.08572903
6858,PQK,pratap khata,26.386384,90.118496
6859,FKM,fakiragram jn,26.365237,90.186189
6860,SUF,sesapani,26.386182,90.225701
6861,KOJ,kokrajhar,26.405057,90.274125
6862,SLKX,salakati,26.44577,90.357339
6863,BSGN,basugaon,26.460164,90.42015
6864,DTX,dangtal,26.465846,90.465049
6865,NBQY,new bongaigaon yard,26.47211332,90.52148601
6866,NBQ,new bongaigaon,26.47583544,90.53684346
6867,BNGN,bongaigaon,26.478293,90.560548
6868,CPQ,chaprakata,26.49285502,90.61202532
6869,JPR,jakpur,22.362509,87.389853
6870,MPD,madpur,22.369694,87.443268
6871,SMCK,shyam chak,22.363451,87.500479
6872,BCK,balichak,22.35818589,87.55335416
6873,DUAN,duan,22.354105,87.588218
6874,RDU,radhamohanpur,22.356484,87.612611
6875,HAUR,haur,22.365254,87.655069
6876,KHAI,khirai,22.374504,87.696628
6877,PKU,panskura,22.39310276,87.74302371
6878,PKEO,panskura east outer,22.39974,87.773512
6879,NPMR,narayan pakuria,22.399692,87.773985
6880,BOP,bhogpur,22.401522,87.809079
6881,NDGJ,nandahganja,22.404098,87.832458
6882,MCA,mecheda,22.414105,87.85883
6883,KIG,kolaghat goods,22.435189,87.880874
6884,DTE,deulti,22.452857,87.914003
6885,GGTA,ghoraghata,22.458315,87.94424
6886,BZN,bagnan,22.462515,87.970711
6887,KGY,kulgachia,22.472352,88.020395
6888,ERSD,ernakulam d cabin,9.979712,76.306549
6889,TRTR,triupunittura,9.9501,76.352761
6890,KFE,kurikad,9.923277,76.37635
6891,MNTT,mulanturutti,9.901576,76.389673
6892,KPTM,kanjiramittam,9.862331,76.410949
6893,TVC,trivandrum central,8.486679,76.95121
6894,TVP,trivandrum pettai,8.494524,76.931673
6895,PVRD,piravam road,9.828669,76.454731
6896,VARD,vaikam road,9.777648,76.474611
6897,KDTY,kaduturutti halt,9.756128,76.4926
6898,KRPP,kuruppanthara,9.734535,76.510609
6899,ETM,ettumanur,9.676196,76.545152
6900,KFQ,kumaranallur,9.617136,76.531679
6901,KTYM,kottayam,9.594177,76.532168
6902,CGV,chingavanam,9.537757,76.525885
6903,CGY,changanaseri,9.449881,76.548414
6904,TRVL,tiruvalla,9.392148,76.580267
6905,CNGR,chengannur,9.319504,76.608271
6906,CYN,cheriyanad,9.273119,76.585087
6907,MVLK,mavelikara,9.239487,76.545692
6908,KYJ,kayankulam jn,9.182586,76.512933
6909,OCR,ochira,9.132023,76.525576
6910,KPY,karunagapalli,9.065268,76.544023
6911,STKT,sasthankotta,9.032310311,76.59888295
6912,MQO,munroturuttu,8.994997769,76.6119084
6913,PRND,perinad,8.947916,76.620341
6914,QLN,kollam jn,8.886586,76.596753
6915,IRP,iravipuram,8.866948,76.623059
6916,MYY,mayyanad,8.837759,76.647331
6917,PVU,paravur,8.815758,76.668238
6918,KFI,kappil,8.779435,76.67963
6919,EVA,edavai,8.762883,76.697477
6920,VAK,varkala,8.740732,76.722872
6921,AMY,akathumuri,8.70031,76.758792
6922,KVU,kadakavur,8.679078,76.766672
6923,CRY,chirayinkil,8.6583379,76.7853703
6924,PGZ,perunguzhi,8.631561,76.808211
6925,MQU,murukkampuzha,8.61363,76.830245
6926,KXP,kaniyapuram,8.587612,76.854482
6927,KZK,kazhakuttam,8.555848,76.872235
6928,VELI,veli,8.522536487,76.8829192
6929,KCVL,kochuveli,8.509254,76.8961
6930,BUW,burhwal,27.087081,81.39016
6931,CKG,chowka ghat,27.100002,81.449932
6932,SPC,sitapur city,27.583612,80.679695
6933,STRK,sitapur kutchery halt,27.56460294,80.68716281
6934,SCC,sitapur cant,27.559468,80.698784
6935,TKUR,tappa khajuria,27.579425,80.761641
6936,PSN,parsendi,27.582038,80.836816
6937,RAMR,ramaipur halt,27.545116,80.897107
6938,BVN,biswan,27.48948257,80.99046429
6939,SKLP,shankarpur,27.447221,81.014405
6940,SYU,sarayan,27.396332,81.042877
6941,BBPR,babupur,27.349971,81.070314
6942,MMB,mahmudabad avadh,27.288295,81.114404
6943,MGPA,munda gopal ashram,27.255493,81.139283
6944,PPE,paintepur,27.230021,81.157557
6945,TSF,tahsil fatehpur,27.168445,81.203969
6946,SDAM,sundhiamau,27.12141419,81.28688017
6947,BRTA,bartara,27.837593,80.007541
6948,UCH,unchaulia,27.80926,80.068986
6949,LNQ,lakhnauria,27.78277413,80.13926386
6950,JBG,jung bahadurgnj,27.768419,80.172851
6951,MZN,mahmudpur saraiyan,27.754198,80.209625
6952,JKH,jahanikhera,27.74383759,80.2393416
6953,MINJ,maikalganj,27.71753722,80.33782191
6954,NERI,neri,27.688832,80.393681
6955,LCN,lalpur chandra,27.659296,80.451791
6956,MAHO,maholi,27.64872,80.477073
6957,UDX,urdauli,27.632871,80.514006
6958,HMP,hempur,27.61628233,80.56264916
6959,KATA,katili,27.616759,80.614094
6960,BGDS,bhagwanpur desu,25.82701,85.846025
6961,ARG,angar ghat,25.795385,85.907174
6962,NRN,narhan,25.746997,85.975081
6963,ROA,rusera ghat,25.746302,86.035742
6964,MABB,mabbi halt,25.7492133,86.06346964
6965,NWC,naya nagar,25.749918,86.111011
6966,KGG,khagaria jn,25.505891,86.465251
6967,MNE,mansi jn,25.509398,86.554446
6968,CDBN,chedhabanni halt,25.49182363,86.59719652
6969,BAPN,baraipura halt,25.73942058,86.13730068
6970,HPO,hasanpur road,25.714772,86.185371
6971,SSRH,shasan halt,25.685978,86.197042
6972,SOPR,sonma pranpur(h,25.631436,86.226371
6973,SLNA,salauna,25.603476,86.260279
6974,IMLI,imli,25.555629,86.302557
6975,PRGA,paharjagangau,25.531869,86.324828
6976,OLP,olapur,25.517459,86.370122
6977,MSK,mahes khunt,25.46082,86.641818
6978,GAI,gouchhari,25.438434,86.674696
6979,PSR,pasraha,25.403765,86.743883
6980,BRKD,bharatkhand halt,25.400724,86.806223
6981,BRKB,bharatkhand halt,25.400254,86.805753
6982,NNR,narayanpur,25.398348,86.859388
6983,THB,thana bihpur jn,25.393571,86.934758
6984,BIGH,bagrigram halt,25.39133912,86.98523791
6985,KHQ,kharik,25.388883,87.014958
6986,NNA,naugachia,25.385261,87.09387
6987,KTRH,katareah,25.400488,87.194836
6988,KUE,kursela,25.440774,87.253655
6989,BKHR,bakhri,25.49984074,87.33530045
6990,BRZR,barari bazar,25.49006431,87.35531984
6991,CRR,karagola road,25.50000682,87.37782704
6992,SMO,semapur,25.524483,87.470441
6993,NYT,nayatola,25.56139044,87.60259636
6994,DNQ,dandkhora,25.57240525,87.64223682
6995,GRR,gorphar,25.58541965,87.67179759
6996,SI,sonalli,25.60475396,87.71763867
6997,BHNP,bishanpur halt,25.614901,87.74611697
6998,JAU,jhaua,25.61321746,87.77504272
6999,MENP,meenapur,25.61405142,87.80248271
7000,SRI,salmari,25.61567151,87.8375133
7001,VAY,vayalar,9.741742,76.311408
7002,SRTL,shertalai,9.690992,76.325151
7003,TRVZ,tiruvizha,9.641848,76.326281
7004,MAKM,mararikulam,9.597994,76.318018
7005,KAVR,kalavur halt,9.567254,76.318097
7006,TMPY,tumboli,9.51917,76.321857
7007,ALLP,alleppey,9.483759,76.322476
7008,TPM,totiyapalayam,11.292723,77.681926
7009,KMX,komatipalli,18.381027,83.341047
7010,MQJ,maradam halt,18.400797,83.346343
7011,MOD,morampudi,16.35311502,80.62020819
7012,GPI,gajapatinagaram,18.293291,83.333902
7013,GRBL,garudubilli,18.21449,83.350493
7014,GTLM,gotlam,18.111319,83.395734
7015,LDX,ladda,19.102692,83.412196
7016,JMPT,jimidipeta,19.044582,83.422344
7017,AOR,argora,23.347039,85.314358
7018,KNRT,kuneru,18.966946,83.440724
7019,GMDA,gumada,18.889176,83.457557
7020,PVPT,parvatipuram tn,18.783875,83.433701
7021,PVP,parvatipuram,18.77067,83.426966
7022,NSX,narsipuram halt,18.737615,83.406282
7023,SNM,sitanagaram,18.672547,83.375524
7024,VBL,bobbili,18.576764,83.345722
7025,DNV,donkinavalasa,18.468756,83.350942
7026,BLH,belgharia,22.6619,88.389455
7027,AGP,agarpara,22.682505,88.384761
7028,SEP,sodpur,22.698851,88.382193
7029,KDH,khardaha,22.725065,88.377157
7030,TGH,titagarh,22.74168,88.374057
7031,BP,barrackpore,22.7610653,88.371428
7032,PTF,palta,22.782449,88.369524
7033,IP,ichhapur,22.799819,88.37342
7034,SNR,shyamnagar,22.828781,88.380423
7035,JGDL,jagadal,22.850814,88.394596
7036,KNR,kankinara,22.86517,88.404501
7037,NH,naihati jn,22.888555,88.4185
7038,GFAE,garifa,22.908445,88.409935
7039,HYG,hooghly ghat,22.5572086,88.3319472
7040,DNH,deonagar,23.758691,86.16169
7041,DDGA,dugda,23.75873842,86.16192797
7042,LOT,lohra,25.31560179,82.93066368
7043,CHH,chaukhandi,25.33989476,82.83483413
7044,SWPR,sewapuri,25.35077,82.769549
7045,KEH,kapseti,25.357848,82.717694
7046,PRF,parsipur,25.37052,82.637162
7047,BOY,bhadohi,25.3952636,82.5583597
7048,MOF,mondh,25.427572,82.484637
7049,SAW,suriawan,25.46104,82.423665
7050,SQN,sarai kansrai,25.516633,82.345198
7051,JNH,janghai jn,25.549911,82.310962
7052,CPB,kanpur bridge left bank,26.477461,80.379316
7053,MGW,magarwara,26.523705,80.428892
7054,ON,unnao jn,26.548354,80.486199
7055,SIC,sonik,26.586191,80.559833
7056,AJ,ajgain,26.61721,80.620988
7057,KVX,kusumbhi,26.63985345,80.6542605
7058,JTU,jaitipur,26.66356729,80.6889461
7059,HRN,harauni,26.70651,80.748003
7060,AMV,lucknow alambagh,26.794514,80.87314
7061,POF,piparsand,26.743404,80.798664
7062,AMS,amausi,26.77443,80.841544
7063,MKG,manak nagar,26.810176,80.890615
7064,MLJ,mohanlalganj,26.687033,80.984093
7065,KKAH,kankaha,26.618868,81.007582
7066,NHN,nigohan,26.567225,81.045358
7067,SAGR,shrirajnagar,26.522626,81.077837
7068,BCN,bachhrawan,26.4773211,81.1054565
7069,KVG,kuneanganj,26.395661,81.13642
7070,HCP,harchandpur,26.34316,81.160841
7071,GANG,gangaganj,26.291456,81.201419
7072,RBL,rae bareli jn,26.232684,81.23932
7073,RUM,rupamau,26.230209,81.325346
7074,FTG,fursatganj,26.244522,81.415651
7075,JAIS,jais,26.262162,81.51914
7076,KCJ,kasimpur,26.257189,81.539941
7077,BANI,bani,26.227488,81.620936
7078,GNG,gauriganj,26.20341,81.686726
7079,TLKH,talakhajuri,26.17692577,81.73613172
7080,AME,amethi,26.153024,81.806276
7081,MFL,misrauli,26.11437042,81.84839619
7082,SHJP,sahajipur halt,26.096303,81.864192
7083,ANTU,antu,26.05516206,81.89778799
7084,JGJ,jagesharganj,26.02764014,81.92886623
7085,CIL,chilbila jn,25.947331,82.004241
7086,PBH,partapgarh jn,25.913308,82.001778
7087,PHV,pirthiganj,25.85553996,82.01283447
7088,DND,dandupur,25.801595,82.040632
7089,GRX,gaura,25.749367,82.091774
7090,SWS,suwansa,25.698842,82.146562
7091,BSE,badshahpur,25.652268,82.190552
7092,NBP,nibhapur,25.600347,82.249697
7093,MACR,manguli chowdwar,20.529594,85.943313
7094,GDBR,goonda bihar,23.067871,86.081167
7095,JHMR,jhimri,23.08234432,86.02975734
7096,HNSL,haslang p.h.,23.09161432,86.01192289
7097,LTMD,latemda,23.098392,85.989117
7098,BKKI,bakarkudi,23.095049,85.970936
7099,TUL,tiraldih,23.132246,85.930834
7100,SSIA,suisa,23.196775,85.909013
7101,TRAN,torang,23.26814,85.858638
7102,ILO,illoo,23.29163286,85.85873511
7103,ANVT,anand vihar trm,28.65050357,77.31521255
7104,WIR,wair,28.347316,77.699434
7105,WSC,shivarampur,27.24494776,78.20715839
7106,GMH,gamharia,22.796889,86.102793
7107,TELO,telo,23.811038,86.133892
7108,ADTP,adityapur,22.782212,86.158954
7109,TATA,tatanagar jn,22.768954,86.20056
7110,SLJR,salga jhari,22.75832,86.228747
7111,ASB,asanboni,22.712394,86.313908
7112,RHE,rakha mines,22.674292,86.354133
7113,GUD,galudih,22.648872,86.410494
7114,GTS,ghatsila,22.58616,86.479768
7115,DVM,dalbhumgarh,22.506293,86.551921
7116,KKPR,kokpara,22.474065,86.642797
7117,CKU,chakulia,22.478149,86.721161
7118,KNM,kanimahuli,22.482202,86.778394
7119,GII,gidni,22.488472,86.853201
7120,KATB,khatkura,22.477455,86.930224
7121,BIRP,birarajpur,22.8235001,86.06450201
7122,KND,kandra,22.852966,86.047863
7123,BBDA,barbenda (rnc division),23.420983,86.110242
7124,KZU,kunki,22.875933,86.067757
7125,GUG,garh jaipur,23.416142,86.142459
7126,MIK,manikul,22.919528,86.066359
7127,CAS,chas road,23.415513,86.225425
7128,CNI,chandil jn,22.956014,86.072109
7129,GTD,gourinathdham,23.396294,86.275105
7130,NIM,nimdih,22.993643,86.142118
7131,BRMD,biramdih,23.04578437,86.19920954
7132,BBM,barabhum,23.0912864,86.2112372
7133,URMA,urma,23.157777,86.253775
7134,KTD,kantadih,23.21838,86.29629
7135,TAO,tamna,23.268988,86.352313
7136,PRR,purulia jn,23.324911,86.37787
7137,JGM,jhargram,22.45496449,86.99853167
7138,BNB,banstola,22.42097405,87.06266967
7139,SUA,sardiha,22.380612,87.123645
7140,KSO,khemasuli,22.337768,87.184863
7141,KKQ,kalaikunda,22.32945442,87.24399951
7142,NMP,nimpura,22.332403,87.264686
7143,KIS,kapilas road,20.558554,85.993925
7144,SJDR,sri jhadeshwar,20.59653424,86.01925599
7145,BYY,byree,20.628257,86.034947
7146,BRTG,barithengarh,20.65696901,86.05967143
7147,DNM,dhanmandal,20.687806,86.11228
7148,HDS,haridaspur,20.725882,86.116431
7149,NGMP,new garh madhopur,20.798857,86.072106
7150,JEN,jenapur,20.850842,86.06508
7151,BRMI,brahmani ph,20.86295201,86.05620986
7152,JKPR,jakhapura,20.917821,86.06534
7153,JJKR,jajpur keonjhar road,20.943544,86.132518
7154,KRIH,korai halt,20.959417,86.175994
7155,BTV,baitarani road,20.986996,86.235393
7156,DLPT,dulakhapatna,21.007019,86.280874
7157,MZZ,manjuri road,21.012136,86.319698
7158,KED,kenduapada,21.030623,86.383531
7159,KPLD,kapali road,21.040967,86.407911
7160,BUDR,baudpur,21.06344601,86.46290401
7161,BHC,bhadrakh,21.0917458,86.5162305
7162,RNTL,ranital,21.149665,86.556474
7163,MKO,markona,21.195555,86.596117
7164,SZZ,sabira,21.236882,86.629237
7165,SORO,soro,21.291084,86.692539
7166,BNBR,bahanaga bazar,21.33613403,86.76172839
7167,PNPN,panpana,21.358715,86.790524
7168,KHF,khantapara,21.39628,86.822911
7169,NGRD,nilgiri road,21.426415,86.855469
7170,BLS,balasore,21.500521,86.919582
7171,TKPL,tikirapal halt,21.535575,86.944638
7172,HIP,haldipada,21.571439,86.996648
7173,ROP,rupsa jn,21.621995,87.018507
7174,LONI,loni,18.491631,74.020514
7175,URI,uruli,18.494237,74.13682
7176,PUNE,pune jn,18.529378,73.873086
7177,GPRW,ghorpuri west,18.53168755,73.89178971
7178,HDP,hadapsar,18.526887,73.927844
7179,MJBK,manjari budruk,18.512039,73.971424
7180,YT,yevat,18.48893597,74.25631763
7181,KTT,khutbav,18.48610413,74.31546331
7182,KDG,kedgaon,18.4820854,74.3763731
7183,KDTN,kadethan,18.47780376,74.42173336
7184,PAA,patas,18.47326639,74.46965272
7185,DDAP,daund patas road,18.468688,74.520934
7186,DD,daund jn,18.463547,74.578622
7187,DDAM,daund a mmr,18.46475271,74.5689755
7188,DDJA,daund goods yard,18.46593683,74.56076243
7189,KSTH,kashti,18.52529423,74.59940041
7190,SGND,shrigonda road,18.598243,74.641466
7191,BWD,belvandi,18.710718,74.621981
7192,VPR,visapur,18.82295,74.598861
7193,RNJD,ranjangaon rd,18.870972,74.600703
7194,SRL,sarola,18.947656,74.648295
7195,AKR,akolner,18.985409,74.66907
7196,ANG,ahmadnagar,19.07551948,74.72188247
7197,NNB,nimblak,19.11835288,74.68854097
7198,VL,vilad,19.198579,74.675069
7199,VBR,vambori,19.29858,74.684974
7200,RRI,rahuri,19.41155,74.677702
7201,TKMY,taklimiya,19.453844,74.679765
7202,PDGN,padhegaon,19.536709,74.69233
7203,NPW,nipani vadgaon,19.587951,74.704716
7204,BAP,belapur,19.61956931,74.66174431
7205,CIT,chitali,19.69139181,74.62391382
7206,PB,puntamba,19.76202553,74.62195972
7207,KNGN,kanhegaon,19.81729963,74.5712871
7208,SNVR,sanvatsar,19.8832775,74.5605841
7209,KPG,kopargaon,19.902943,74.503328
7210,YL,yeola,20.043189,74.503246
7211,ANK,ankai,20.15102791,74.46975607
7212,AAK,ankai kila,20.18318043,74.4368554
7213,SS,shirsoli,20.932994,75.507613
7214,MWD,mhasavad,20.87040192,75.45846225
7215,MYJ,maheji,20.76892443,75.42461998
7216,RCGT,richughutu,23.659779,84.58081
7217,DEMU,demu,23.69708,84.52562
7218,LTHR,latehar,23.725092,84.46812
7219,BFQ,bendi,23.763612,84.416974
7220,KMND,kumendi,23.766868,84.352452
7221,HHG,hehegara halt (e),23.790124,84.258524
7222,CPDR,chhipadohar,23.81333335,84.20238364
7223,BRWD,barwadih jn,23.843836,84.11878
7224,MAZ,mangra,23.881768,84.111898
7225,KCKI,keckhi,23.928363,84.146829
7226,CNF,chianki,23.973902,84.11566
7227,DTO,daltonganj,24.033075,84.074843
7228,KFT,kajri,24.10679221,84.07252848
7229,RHR,rajhura,24.1544,84.01555
7230,LBT,lalgarh bihar halt,24.161147,83.979632
7231,TRZ,tolra,24.18584,83.923324
7232,GHD,garwa road,24.214419,83.885116
7233,BCJ,bagahabishunpur,24.811468,84.204658
7234,BSYA,barkisalalya,24.773978,84.178495
7235,ANH,ankorah akorha,24.761167,84.169539
7236,NBG,nabenagar road,24.653944,84.094044
7237,KYF,kajrat nawadih,24.591041,84.05014
7238,JPL,japla,24.538969,84.002866
7239,HDN,haidarnagar,24.498081,83.951049
7240,KVQ,kosiara,24.478657,83.908564
7241,MDJ,muhammadganj,24.42644,83.869978
7242,SZF,satbahini,24.386582,83.84911
7243,URD,untare road,24.34094,83.834497
7244,KRTA,karkata,24.296038,83.837652
7245,SQS,sigsigi,24.260567,83.853323
7246,RMT,ramgarh cant,23.617327,85.520249
7247,BRKA,barkakana,23.624159,85.469553
7248,MAEL,mael,23.574668,85.626042
7249,BHKD,bhurkunda,23.6375642,85.3721452
7250,BRKP,barkipona,23.568766,85.646476
7251,PTRU,patratu,23.667024,85.305877
7252,GRE,gola road,23.545551,85.697139
7253,TKS,tokisud,23.678639,85.239282
7254,HRBR,harubera,23.49994927,85.76022877
7255,HNDR,hendegir,23.697803,85.169817
7256,SND,sondimra,23.47693658,85.7824358
7257,KOLE,kole,23.695961,85.104901
7258,BLNG,barlanga,23.449913,85.833473
7259,RAY,ray,23.690082,85.077816
7260,KLRE,khalari,23.651055,85.001627
